FileName, Time, Average X, Average Y, Average Z, Number of Peaks X, Number of Peaks Y, Number of Peaks Z, Average Jerk X, Average Jerk Y, Average Jerk Z, Average XY, Average XZ, Average YZ ,Gesture
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,22.13592233,42.52427184,-33.70873786,4,4,4,152.0555885,484.8756599,598.1610384,-20.38834951,55.84466019,76.23300971,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,24.29223744,46.28310502,-24.76712329,4,5,5,292.6303168,959.0453842,589.8014503,-21.99086758,49.05936073,71.05022831,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.328999996,15.18584071,4.495575221,-22.83185841,2,2,2,-354.1216496,182.1201543,-412.9146116,10.69026549,38.01769912,27.32743363,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.080000162,-15.86610879,35.0125523,-37.79079498,1,3,3,-1459.182952,-426.4630142,-1358.210786,-50.87866109,21.92468619,72.80334728,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,12.256,25.6,-26.752,2,1,3,1357.374832,307.3245038,510.5421953,-13.344,39.008,52.352,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,23.48288973,28.22813688,-29.59695817,4,4,4,541.3612576,508.1186197,513.7114129,-4.745247148,53.07984791,57.82509506,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,20.98550725,29.85507246,-25.88405797,4,4,4,-348.5753568,-551.0674261,-76.30427715,-8.869565217,46.86956522,55.73913043,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,2.468000174,15.24210526,24.53333333,-16.56140351,2,2,3,-72.8689112,-425.9118454,-763.9977973,-9.29122807,31.80350877,41.09473684,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.020999908,17.71428571,18.12244898,-18.04081633,3,3,2,320.7246495,-495.2464646,127.2605825,-0.408163265,35.75510204,36.16326531,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.08100009,19.09508197,14.05901639,-24.83934426,4,4,4,-12.99548299,122.8585956,157.7246204,5.036065574,43.93442623,38.89836066,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,18.78481013,22.02531646,-17.44303797,3,2,2,13.82602675,349.0910304,530.8076072,-3.240506329,36.2278481,39.46835443,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,23.05167173,30.56534954,-7.270516717,5,5,5,-40.95178814,-11.48560469,-158.8605352,-7.513677812,30.32218845,37.83586626,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.328999996,12.17804154,15.83382789,-6.623145401,2,3,3,-168.1336266,-497.486129,-1250.824833,-3.65578635,18.80118694,22.45697329,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,20.34285714,30.08,-3.062857143,5,5,5,-84.02693244,-130.2544322,-659.8131588,-9.737142857,23.40571429,33.14285714,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,18.90909091,29.77410468,-2.424242424,5,5,4,50.81537954,100.1572968,15.22112378,-10.86501377,21.33333333,32.19834711,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,11.69892473,17.16129032,-11.61290323,3,3,4,148.3807382,327.7484915,-129.6153689,-5.462365591,23.31182796,28.77419355,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.080000162,14.39583333,21.25,-17.83333333,3,3,3,6.797489791,-27.0456941,-1298.266375,-6.854166667,32.22916667,39.08333333,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.329999924,7.511450382,9.669211196,-19.66412214,3,2,3,733.1654056,1549.202148,1053.902843,-2.157760814,27.17557252,29.33333333,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,13.04950495,19.68316832,-9.524752475,4,4,4,-83.45486003,-467.2880268,-430.6751325,-6.633663366,22.57425743,29.20792079,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,18.74340528,26.58992806,-4.316546763,5,5,4,-376.1293879,-609.5478712,-2.440104734,-7.846522782,23.05995204,30.90647482,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.08100009,14.8411215,20.42990654,-1.962616822,3,3,3,-564.4792299,-879.8224808,-716.3188194,-5.588785047,16.80373832,22.39252336,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,16.38181818,24.36363636,-4.945454545,4,3,3,39.50161345,-73.41099407,-251.5169121,-7.981818182,21.32727273,29.30909091,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.329999924,6.959641256,5.955156951,-9.883408072,2,1,2,1078.553131,2179.597483,522.1055779,1.004484305,16.84304933,15.83856502,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,9.484716157,18.75982533,-10.74235808,4,4,4,321.8691025,145.9892859,320.5689736,-9.27510917,20.22707424,29.50218341,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,11.87261146,25.64755839,-3.447983015,5,5,5,-210.982064,-129.7420081,-198.2506387,-13.77494692,15.32059448,29.0955414,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,8.730290456,11.3526971,-17.39419087,3,3,3,-374.6249841,-1125.08817,-1715.470306,-2.622406639,26.12448133,28.74688797,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.080000162,10.52121212,11.03838384,-22.12525253,4,4,5,-381.6633568,-384.3654169,147.574066,-0.517171717,32.64646465,33.16363636,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,0.663999796,8.270377734,12.055666,-6.234592445,2,2,2,-9.992663971,858.1096539,897.3086606,-3.78528827,14.50497018,18.29025845,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.003000021,-753.1428571,480,-504,0,1,1,169.347377,-570.8362233,278.7006164,-1233.142857,-249.1428571,984,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.072999954,-567.5294118,98.35294118,-264,1,1,1,235.1112823,-31.69449245,-272.5101858,-665.8823529,-303.5294118,362.3529412,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.003000021,-358.0689655,70.62068966,-209.9310345,2,3,3,-237.1542618,1.663188439,402.5515211,-428.6896552,-148.137931,280.5517241,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.075000048,-267.5121951,15.6097561,-125.4634146,2,1,3,-179.9662491,-90.38663407,-166.8293596,-283.1219512,-142.0487805,141.0731707,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,2.470999956,-148.64,49.44,-67.2,1,1,3,1100.136567,838.4024628,-385.8560722,-198.08,-81.44,116.64,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.019999981,-111.1864407,122.3050847,-3.118644068,2,1,2,308.5321869,-89.8888667,81.55716021,-233.4915254,-108.0677966,125.4237288,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.003999949,-108.9577465,144.1126761,-6.309859155,2,3,2,341.7762594,147.2060024,-151.2998572,-253.0704225,-102.6478873,150.4225352,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.073000193,-43.14285714,137.9047619,-60,2,2,3,63.9498965,48.29797852,2.853928573,-181.047619,16.85714286,197.9047619,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,1.080999851,-41.31958763,119.0103093,-55.75257732,2,1,2,-51.73382446,76.13816265,116.128674,-160.3298969,14.43298969,174.7628866,Brush Teeth
data/Raw Data Cleaned/Harsh brush 2.csv,0.83100009,-21.02857143,71.39047619,-24.99047619,2,2,3,-96.63152686,-32.24519676,-144.5157256,-92.41904762,3.961904762,96.38095238,Brush Teeth
data/Raw Data Cleaned/Harsh brush 3.csv,1.07799983,378,448,-787.3333333,2,3,2,559.8748044,-167.5222657,-137.9860079,-70,1165.333333,1235.333333,Brush Teeth
data/Raw Data Cleaned/Harsh brush 3.csv,1.085000038,204.173913,52.17391304,-416.3478261,3,3,3,-277.4355111,-511.8764361,251.7520033,152,620.5217391,468.5217391,Brush Teeth
data/Raw Data Cleaned/Harsh brush 3.csv,1.075999975,188.2222222,24.44444444,-304.8888889,5,5,4,-795.0556939,-360.7960559,955.5964879,163.7777778,493.1111111,329.3333333,Brush Teeth
data/Raw Data Cleaned/Harsh brush 3.csv,1.082000017,146.1666667,79.66666667,-187.3333333,4,4,5,-571.1868009,-821.9999926,147.436829,66.5,333.5,267,Brush Teeth
data/Raw Data Cleaned/Harsh brush 3.csv,0.499000072,75.11111111,32.14814815,-92.74074074,1,1,2,481.5809525,1540.981314,-2709.237124,42.96296296,167.8518519,124.8888889,Brush Teeth
data/Raw Data Cleaned/Harsh chin 1.csv,1.080000162,-436.952381,-62.47619048,-182.8571429,2,2,1,156.6085249,-310.2123581,49.34622251,-374.4761905,-254.0952381,120.3809524,Scratch Chin
data/Raw Data Cleaned/Harsh chin 1.csv,1.080999851,-350.8235294,-61.88235294,-143.0588235,2,2,3,142.9559151,-181.4633335,180.4346405,-288.9411765,-207.7647059,81.17647059,Scratch Chin
data/Raw Data Cleaned/Harsh chin 1.csv,0.336999893,73.46938776,29.55102041,-10.6122449,1,0,0,-191.9023191,-345.6524512,-57.56730135,43.91836735,84.08163265,40.16326531,Inactive
data/Raw Data Cleaned/Harsh chin 3.csv,1.079999924,-399.6521739,163.4782609,-242.0869565,2,4,3,-332.7066696,165.9621236,534.8997949,-563.1304348,-157.5652174,405.5652174,Scratch Chin
data/Raw Data Cleaned/Harsh chin 3.csv,1.079999924,-308.4444444,97.33333333,-173.7777778,3,3,5,58.38967446,62.32742226,41.57747986,-405.7777778,-134.6666667,271.1111111,Scratch Chin
data/Raw Data Cleaned/Harsh chin 3.csv,1.080000162,-220.5714286,90.44897959,-130.6122449,4,1,4,6.481777723,-82.48704614,3.690577599,-311.0204082,-89.95918367,221.0612245,Scratch Chin
data/Raw Data Cleaned/Harsh chin 3.csv,0.414999962,-33.03703704,16.74074074,-37.48148148,0,0,1,2967.700869,1132.874002,390.0729825,-49.77777778,4.444444444,54.22222222,Scratch Chin
data/Raw Data Cleaned/Harsh comb 1.csv,1.075000048,-280.5714286,620.5714286,-378.8571429,1,1,1,1622.807596,197.1140094,-476.2831908,-901.1428571,98.28571429,999.4285714,Raise Hand
data/Raw Data Cleaned/Harsh comb 1.csv,1,311.6666667,34.66666667,-194.3333333,2,1,3,561.4402899,-343.024439,332.5969934,277,506,229,Comb Hair
data/Raw Data Cleaned/Harsh comb 1.csv,1.075999975,228.972973,24.43243243,-226.1621622,2,2,2,-248.9963727,-787.0486821,376.5280172,204.5405405,455.1351351,250.5945946,Comb Hair
data/Raw Data Cleaned/Harsh comb 1.csv,1.078999996,117.2765957,-41.0212766,-140.5957447,2,2,3,62.20552921,-22.00809124,-129.316086,158.2978723,257.8723404,99.57446809,Comb Hair
data/Raw Data Cleaned/Harsh comb 1.csv,1.078999996,90.85714286,-30.14285714,-129.4285714,1,2,1,-661.8357484,-798.1977216,252.6538823,121,220.2857143,99.28571429,Comb Hair
data/Raw Data Cleaned/Harsh comb 1.csv,1.079999924,68.98550725,-57.27536232,-86.72463768,2,1,2,-511.6670232,967.0470121,-331.4025507,126.2608696,155.7101449,29.44927536,Lower Hand
data/Raw Data Cleaned/Harsh comb 1.csv,0.58100009,-68.86486486,36.32432432,-22.81081081,0,1,1,410.3946183,-710.4549172,693.2669083,-105.1891892,-46.05405405,59.13513514,Inactive
data/Raw Data Cleaned/Harsh comb 2.csv,1.066999912,-148.3076923,638.7692308,-461.5384615,1,2,2,1261.669362,-448.9454033,21.75570343,-787.0769231,313.2307692,1100.307692,Raise Hand
data/Raw Data Cleaned/Harsh comb 2.csv,1.075000048,381.2307692,60,-260.9230769,1,3,3,-891.7455999,-445.5011349,-783.1534428,321.2307692,642.1538462,320.9230769,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,1.078999996,225.6410256,39.17948718,-224.2051282,1,2,3,-894.5809762,-204.4823199,-477.1795243,186.4615385,449.8461538,263.3846154,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,1.078999996,139.3846154,-24,-193.6923077,2,2,2,-203.9993189,175.8279841,38.28187161,163.3846154,333.0769231,169.6923077,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,2.203999996,28.71428571,-39.57142857,-51.42857143,0,1,1,431.7266792,-1503.213912,575.6159333,68.28571429,80.14285714,11.85714286,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,1.032999992,92,34.3030303,-93.6969697,2,2,3,-418.0851536,-636.3519777,46.68234242,57.6969697,185.6969697,128,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,1.079999924,113.6202532,13.67088608,-107.5443038,2,4,4,-191.8342766,165.4022036,361.3579756,99.94936709,221.164557,121.2151899,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,1.078999996,86.24175824,-32.43956044,-79.12087912,2,2,2,-132.6727345,39.26130544,141.4600548,118.6813187,165.3626374,46.68131868,Comb Hair
data/Raw Data Cleaned/Harsh comb 2.csv,1.078999996,-29.53846154,42.38461538,-51.92307692,1,2,2,-1377.985707,1529.383664,383.7009524,-71.92307692,22.38461538,94.30769231,Lower Hand
data/Raw Data Cleaned/Harsh draw 1.csv,1.167999983,-256,891.0769231,-464.6153846,3,3,4,-6.495203252,16.57900183,-12.67415208,-1147.076923,208.6153846,1355.692308,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,1.073999882,-116.5217391,376.6956522,-217.0434783,2,2,2,15.76032372,-68.63165902,-142.1268149,-493.2173913,100.5217391,593.7391304,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,1.163000107,-88.22857143,302.1714286,-167.7714286,3,2,3,39.63855336,-44.72471053,-39.37757289,-390.4,79.54285714,469.9428571,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,1.078999996,-68,234.8333333,-139,2,3,5,9.223326963,8.754583508,-130.8647861,-302.8333333,71,373.8333333,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,2.351999998,-25.81132075,82.86792453,-38.94339623,1,1,2,-467.7587648,193.2129774,343.6754221,-108.6792453,13.13207547,121.8113208,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,1.052999973,-48,149.5,-86.5,4,2,3,-19.43646567,12.71339936,96.11878637,-197.5,38.5,236,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,1.078999996,-36.54054054,115.3513514,-65.94594595,4,3,4,17.86704088,0.384831139,-1.720417233,-151.8918919,29.40540541,181.2972973,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,1.082000017,-41.28735632,133.4252874,-68.4137931,5,2,5,-34.97563935,102.4697096,32.99972542,-174.7126437,27.12643678,201.8390805,Draw
data/Raw Data Cleaned/Harsh draw 1.csv,0.828000069,-26.06185567,95.17525773,-40.32989691,1,2,1,-92.10729818,20.88619886,301.1654371,-121.2371134,14.26804124,135.5051546,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.066999912,-250.4615385,878.7692308,-476.9230769,2,4,4,11.46414713,7.634825537,-23.57064993,-1129.230769,226.4615385,1355.692308,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.079000235,-138.4615385,421.2307692,-275.3846154,3,2,3,-59.65157087,-81.64916936,24.22917317,-559.6923077,136.9230769,696.6153846,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.079999924,-89.64102564,282.8717949,-174.3589744,1,3,4,10.93081587,42.45852032,94.70044401,-372.5128205,84.71794872,457.2307692,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.078999996,-54.72,185.6,-121.6,3,1,2,117.8768737,79.19773202,197.7875916,-240.32,66.88,307.2,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.152999878,-39.29824561,108.4912281,-53.61403509,1,2,2,-143.5039459,6.228378078,-528.2790877,-147.7894737,14.31578947,162.1052632,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.005000114,-57.27536232,154.4347826,-80.8115942,2,2,4,-9.67519573,82.30510109,-18.56958559,-211.7101449,23.53623188,235.2463768,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.079999924,-47.51219512,141.4634146,-73.46341463,3,4,4,31.89913857,39.36736006,-74.68468161,-188.9756098,25.95121951,214.9268293,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,1.078000069,-36.7311828,100.9032258,-55.74193548,3,4,4,40.30479785,7.374343058,-141.4105198,-137.6344086,19.01075269,156.6451613,Draw
data/Raw Data Cleaned/Harsh draw 2.csv,0.912999868,-27,99.61538462,-31.38461538,0,3,3,80.78341976,127.8499761,162.5085662,-126.6153846,4.384615385,131,Draw
data/Raw Data Cleaned/Jeff brush 2.csv,1.065000057,-752.6153846,765.5384615,-38.15384615,2,2,2,580.9178076,401.4732829,-479.6844354,-1518.153846,-714.4615385,803.6923077,Inactive
data/Raw Data Cleaned/Jeff brush 2.csv,1.083999872,148.4,120.4,-184,1,0,0,839.6026244,-2918.946162,158.3392052,28,332.4,304.4,Raise Hand
data/Raw Data Cleaned/Jeff brush 2.csv,1.414000034,260,-114.1333333,-182.1333333,3,3,2,40.52786987,-247.3560124,1222.509927,374.1333333,442.1333333,68,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.073999882,218.0952381,-81.33333333,-151.6190476,3,4,4,-3.745283955,436.5987256,597.1260811,299.4285714,369.7142857,70.28571429,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.246000051,104.3333333,-46.83333333,-47.5,2,2,2,575.8511524,1133.292215,86.5509414,151.1666667,151.8333333,0.666666667,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.079999924,169.1803279,-6.426229508,-123.5409836,2,3,4,25.66246842,424.8258654,564.072585,175.6065574,292.7213115,117.1147541,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.080000162,138.1621622,5.837837838,-91.78378378,4,4,4,463.4820329,292.288118,970.7001702,132.3243243,229.9459459,97.62162162,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.244999886,106.1647059,-9.6,-82.63529412,3,3,3,80.92266598,-186.1147236,7.67462172,115.7647059,188.8,73.03529412,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.080000162,95.34020619,-11.29896907,-82.22680412,1,3,3,-62.21291671,-241.8907467,337.6205956,106.6391753,177.5670103,70.92783505,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.078999996,36.31372549,16.31372549,-24.15686275,2,1,1,244.7203577,1988.166505,-975.4988851,20,60.47058824,40.47058824,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.079999924,86.60869565,38.74782609,-55.02608696,3,4,3,26.45283621,-129.8785896,-7.050951465,47.86086957,141.6347826,93.77391304,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.078999996,80.5,30.375,-49.3125,3,3,4,315.7638267,222.0487868,128.9281557,50.125,129.8125,79.6875,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.079999924,68.85714286,26.8,-37.37142857,3,4,3,-76.81686139,-185.7637657,14.52816201,42.05714286,106.2285714,64.17142857,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.078999996,66.19607843,26.87581699,-39.32026144,3,3,3,150.918421,211.1115382,425.991872,39.32026144,105.5163399,66.19607843,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.027000189,19.2611465,7.643312102,-14.06369427,0,1,1,-1225.320294,-1528.957742,-389.2621397,11.61783439,33.32484076,21.70700637,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.049999952,49.95238095,20.0952381,-34.28571429,3,3,2,-4.691922955,74.12660435,66.25938948,29.85714286,84.23809524,54.38095238,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.078999996,42.78651685,16,-27.28089888,3,3,3,224.6724497,284.7727073,402.7838854,26.78651685,70.06741573,43.28089888,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.078999996,54.7434555,18.38743455,-36.73298429,3,4,3,-283.9956654,-254.228692,-286.5772637,36.35602094,91.47643979,55.12041885,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.079999924,52.03921569,8.392156863,-33.84313725,3,2,4,281.0589865,336.1862714,279.8662268,43.64705882,85.88235294,42.23529412,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.252000093,31.05660377,6.716981132,-18.26415094,2,2,2,401.2362825,154.6364105,1097.386606,24.33962264,49.32075472,24.98113208,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.072999954,38.92376682,8.753363229,-27.30044843,2,1,3,-59.36019011,129.4784313,275.5461054,30.17040359,66.22421525,36.05381166,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.328000069,44.54237288,6.677966102,-32.10169492,3,3,3,97.72135205,1.984880181,-97.28656327,37.86440678,76.6440678,38.77966102,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.078999996,36.61290323,12.67741935,-28.70967742,3,4,3,121.0191557,579.7678681,-332.5036679,23.93548387,65.32258065,41.38709677,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.079999924,35.27969349,7.049808429,-34.20689655,3,5,4,-105.213631,509.4137547,-653.8714687,28.22988506,69.48659004,41.25670498,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.086999893,14.082397,5.602996255,-16.23970037,1,2,1,256.388683,686.6514958,-383.9451994,8.479400749,30.32209738,21.84269663,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,1.072000027,30.45714286,5.028571429,-34.31428571,4,5,5,59.94704964,167.6870142,-522.9712948,25.42857143,64.77142857,39.34285714,Brush Teeth
data/Raw Data Cleaned/Jeff brush 2.csv,2.515000105,16.72473868,2.81533101,-19.62369338,2,2,3,-104.3861371,-495.3059437,339.2892527,13.90940767,36.34843206,22.43902439,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.150000095,-789.0909091,799.2727273,12.36363636,2,2,1,520.0124638,528.5214881,-349.3120664,-1588.363636,-801.4545455,786.9090909,Inactive
data/Raw Data Cleaned/Jeff brush 3.csv,1.080999851,168,131.2,-305.2,1,1,2,324.3824663,-788.6258101,-608.6779209,36.8,473.2,436.4,Raise Hand
data/Raw Data Cleaned/Jeff brush 3.csv,1.080000162,314.6666667,23.27272727,-195.3939394,4,4,4,-301.938251,-1303.339592,-196.4410041,291.3939394,510.0606061,218.6666667,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,202.1818182,-75.81818182,-119.8181818,4,4,4,-22.00556286,-387.1013653,507.841356,278,322,44,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.60800004,96.32,-47.36,-59.04,1,1,2,-435.7664482,-640.5671526,415.8485808,143.68,155.36,11.68,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.052000046,121.0666667,-9.733333333,-97.2,3,3,2,-192.3915494,257.9477551,81.92946964,130.8,218.2666667,87.46666667,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,135.1232877,2.95890411,-106.3013699,4,5,5,29.33639215,-96.93156404,229.8267916,132.1643836,241.4246575,109.260274,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.086999893,85.46341463,-23.31707317,-63.80487805,2,1,3,60.27822323,108.1413635,-1028.909957,108.7804878,149.2682927,40.48780488,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.07400012,100.0851064,-41.27659574,-55.91489362,5,5,4,-247.8786439,-700.614712,1114.926127,141.3617021,156,14.63829787,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.336999893,54.4950495,-5.782178218,-42.2970297,2,1,2,214.07534,-215.6757925,-451.1244769,60.27722772,96.79207921,36.51485149,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.072000027,92.9122807,-26.31578947,-66.52631579,5,5,5,-138.7198042,-51.04195934,-293.9062363,119.2280702,159.4385965,40.21052632,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080000162,65.792,-17.152,-60.416,3,5,4,-9.250516829,-55.6253371,52.07649708,82.944,126.208,43.264,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,65.04347826,-18.72463768,-67.65217391,3,4,5,-225.31038,-194.5169965,11.54133093,83.76811594,132.6956522,48.92753623,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,28.60927152,63.31125828,-48.31788079,2,1,3,-338.6779617,923.8757354,-135.7273021,-34.70198675,76.92715232,111.6291391,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.25999999,12.92307692,13.02564103,-22.92307692,0,0,1,1829.907542,-832.1910636,66.56155857,-0.102564103,35.84615385,35.94871795,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.065999985,51.78443114,8.574850299,-39.52095808,3,4,3,17.65971697,217.6068529,-63.03214112,43.20958084,91.30538922,48.09580838,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.08100009,56.4,14.26666667,-40.4,4,4,3,320.4781933,192.8021638,283.9534533,42.13333333,96.8,54.66666667,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.08100009,44.39790576,4.858638743,-36.14659686,3,3,2,230.8846968,341.2285917,272.3958157,39.53926702,80.54450262,41.0052356,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080999851,50.47058824,4.235294118,-37.68627451,3,3,3,-321.9429021,-342.6074401,-269.2077851,46.23529412,88.15686275,41.92156863,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,2.467000008,29.50943396,2.754716981,-23.66037736,2,3,3,13.91190573,-74.52537142,-304.929929,26.75471698,53.16981132,26.41509434,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.023000002,40.92857143,4.357142857,-33.32142857,3,3,4,180.7630059,292.8034691,27.07327539,36.57142857,74.25,37.67857143,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.077000141,37.3787234,4.90212766,-28.18723404,2,2,2,54.77079344,69.15225958,198.2846867,32.47659574,65.56595745,33.0893617,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,40.22580645,0.193548387,-31.74193548,4,5,5,72.78814538,101.3723083,288.2161952,40.03225806,71.96774194,31.93548387,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.079999924,35.47692308,3.907692308,-33.69230769,5,4,4,-162.9459295,131.5543889,232.989532,31.56923077,69.16923077,37.6,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.340000153,24.20817844,2.884758364,-22.42379182,2,4,3,-22.65668684,-18.80409018,1.295671091,21.32342007,46.63197026,25.30855019,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.06799984,25.66308244,3.211469534,-24.4874552,2,3,3,95.59471691,-172.3655083,361.4067573,22.4516129,50.15053763,27.69892473,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080000162,32.05479452,4.054794521,-32.54794521,6,5,6,-39.89331552,-84.13224903,-120.9280076,28,64.60273973,36.60273973,Brush Teeth
data/Raw Data Cleaned/Jeff brush 3.csv,1.080999851,30.89836066,-0.57704918,-29.71803279,4,5,5,19.60897919,125.3874225,-119.1208438,31.47540984,60.61639344,29.14098361,Brush Teeth
